id,frontendId,title,translatedTitle,difficulty,status,paidOnly,acRate,isInMyFavorites,titleSlug,url,topicTags
2214,2072,The Winner University,赢得比赛的大学,EASY,TO_DO,True,0.7066827419910438,False,the-winner-university,https://leetcode.cn/problems/the-winner-university/description/,数据库
2195,2073,Time Needed to Buy Tickets,买票需要的时间,EASY,TO_DO,False,0.7035609452367539,False,time-needed-to-buy-tickets,https://leetcode.cn/problems/time-needed-to-buy-tickets/description/,队列;数组;模拟
2196,2074,Reverse Nodes in Even Length Groups,反转偶数长度组的节点,MEDIUM,TO_DO,False,0.5283961632835155,False,reverse-nodes-in-even-length-groups,https://leetcode.cn/problems/reverse-nodes-in-even-length-groups/description/,链表
2197,2075,Decode the Slanted Ciphertext,解码斜向换位密码,MEDIUM,TO_DO,False,0.4855164730224415,False,decode-the-slanted-ciphertext,https://leetcode.cn/problems/decode-the-slanted-ciphertext/description/,字符串;模拟
2198,2076,Process Restricted Friend Requests,处理含限制条件的好友请求,HARD,TO_DO,False,0.558056758056758,False,process-restricted-friend-requests,https://leetcode.cn/problems/process-restricted-friend-requests/description/,并查集;图
2218,2077,Paths in Maze That Lead to Same Room,殊途同归,MEDIUM,TO_DO,True,0.5728587319243604,False,paths-in-maze-that-lead-to-same-room,https://leetcode.cn/problems/paths-in-maze-that-lead-to-same-room/description/,图
2199,2078,Two Furthest Houses With Different Colors,两栋颜色不同且距离最远的房子,EASY,TO_DO,False,0.71633063750617,False,two-furthest-houses-with-different-colors,https://leetcode.cn/problems/two-furthest-houses-with-different-colors/description/,贪心;数组
1310,2079,Watering Plants,给植物浇水,MEDIUM,TO_DO,False,0.8171599354651009,False,watering-plants,https://leetcode.cn/problems/watering-plants/description/,数组;模拟
1294,2080,Range Frequency Queries,区间内查询数字的频率,MEDIUM,TO_DO,False,0.4455381487129719,False,range-frequency-queries,https://leetcode.cn/problems/range-frequency-queries/description/,设计;线段树;数组;哈希表;二分查找
2202,2081,Sum of k-Mirror Numbers,k 镜像数字的和,HARD,TO_DO,False,0.5762250012164858,False,sum-of-k-mirror-numbers,https://leetcode.cn/problems/sum-of-k-mirror-numbers/description/,数学;枚举
2223,2082,The Number of Rich Customers,富有客户的数量,EASY,TO_DO,True,0.7542206517471535,False,the-number-of-rich-customers,https://leetcode.cn/problems/the-number-of-rich-customers/description/,数据库
2225,2083,Substrings That Begin and End With the Same Letter,求以相同字母开头和结尾的子串总数,MEDIUM,TO_DO,True,0.5732064421669106,False,substrings-that-begin-and-end-with-the-same-letter,https://leetcode.cn/problems/substrings-that-begin-and-end-with-the-same-letter/description/,哈希表;数学;字符串;计数;前缀和
2224,2084,Drop Type 1 Orders for Customers With Type 0 Orders,为订单类型为 0 的客户删除类型为 1 的订单,MEDIUM,TO_DO,True,0.8041357783847054,False,drop-type-1-orders-for-customers-with-type-0-orders,https://leetcode.cn/problems/drop-type-1-orders-for-customers-with-type-0-orders/description/,数据库
2190,2085,Count Common Words With One Occurrence,统计出现过一次的公共字符串,EASY,TO_DO,False,0.770936015029285,False,count-common-words-with-one-occurrence,https://leetcode.cn/problems/count-common-words-with-one-occurrence/description/,数组;哈希表;字符串;计数
2191,2086,Minimum Number of Food Buckets to Feed the Hamsters,喂食仓鼠的最小食物桶数,MEDIUM,TO_DO,False,0.4958607060834268,False,minimum-number-of-food-buckets-to-feed-the-hamsters,https://leetcode.cn/problems/minimum-number-of-food-buckets-to-feed-the-hamsters/description/,贪心;字符串;动态规划
2192,2087,Minimum Cost Homecoming of a Robot in a Grid,网格图中机器人回家的最小代价,MEDIUM,TO_DO,False,0.5091637010676157,False,minimum-cost-homecoming-of-a-robot-in-a-grid,https://leetcode.cn/problems/minimum-cost-homecoming-of-a-robot-in-a-grid/description/,贪心;数组
2193,2088,Count Fertile Pyramids in a Land,统计农场中肥沃金字塔的数目,HARD,TO_DO,False,0.659016393442623,False,count-fertile-pyramids-in-a-land,https://leetcode.cn/problems/count-fertile-pyramids-in-a-land/description/,数组;动态规划;矩阵
2210,2089,Find Target Indices After Sorting Array,找出数组排序后的目标下标,EASY,TO_DO,False,0.7703174430020726,False,find-target-indices-after-sorting-array,https://leetcode.cn/problems/find-target-indices-after-sorting-array/description/,数组;二分查找;排序
2211,2090,K Radius Subarray Averages,半径为 k 的子数组平均值,MEDIUM,TO_DO,False,0.46173617698356845,False,k-radius-subarray-averages,https://leetcode.cn/problems/k-radius-subarray-averages/description/,数组;滑动窗口
2212,2091,Removing Minimum and Maximum From Array,从数组中移除最大值和最小值,MEDIUM,TO_DO,False,0.5781535648994516,False,removing-minimum-and-maximum-from-array,https://leetcode.cn/problems/removing-minimum-and-maximum-from-array/description/,贪心;数组
2213,2092,Find All People With Secret,找出知晓秘密的所有专家,HARD,TO_DO,False,0.40918851951269875,False,find-all-people-with-secret,https://leetcode.cn/problems/find-all-people-with-secret/description/,深度优先搜索;广度优先搜索;并查集;图;排序
2230,2093,Minimum Cost to Reach City With Discounts,前往目标城市的最小费用,MEDIUM,TO_DO,True,0.5706051873198847,False,minimum-cost-to-reach-city-with-discounts,https://leetcode.cn/problems/minimum-cost-to-reach-city-with-discounts/description/,图;最短路;堆（优先队列）
2215,2094,Finding 3-Digit Even Numbers,找出 3 位偶数,EASY,TO_DO,False,0.6761303281379764,False,finding-3-digit-even-numbers,https://leetcode.cn/problems/finding-3-digit-even-numbers/description/,递归;数组;哈希表;枚举;排序
2216,2095,Delete the Middle Node of a Linked List,删除链表的中间节点,MEDIUM,TO_DO,False,0.5946957971781481,False,delete-the-middle-node-of-a-linked-list,https://leetcode.cn/problems/delete-the-middle-node-of-a-linked-list/description/,链表;双指针
2217,2096,Step-By-Step Directions From a Binary Tree Node to Another,从二叉树一个节点到另一个节点每一步的方向,MEDIUM,TO_DO,False,0.489901189080556,False,step-by-step-directions-from-a-binary-tree-node-to-another,https://leetcode.cn/problems/step-by-step-directions-from-a-binary-tree-node-to-another/description/,树;深度优先搜索;字符串;二叉树
2201,2097,Valid Arrangement of Pairs,合法重新排列数对,HARD,TO_DO,False,0.41236732810336874,False,valid-arrangement-of-pairs,https://leetcode.cn/problems/valid-arrangement-of-pairs/description/,深度优先搜索;图;数组;欧拉回路
2242,2098,Subsequence of Size K With the Largest Even Sum,长度为 K 的最大偶数和子序列,MEDIUM,TO_DO,True,0.3596244131455399,False,subsequence-of-size-k-with-the-largest-even-sum,https://leetcode.cn/problems/subsequence-of-size-k-with-the-largest-even-sum/description/,贪心;数组;排序
2204,2099,Find Subsequence of Length K With the Largest Sum,找到和最大的长度为 K 的子序列,EASY,TO_DO,False,0.5806132759302377,False,find-subsequence-of-length-k-with-the-largest-sum,https://leetcode.cn/problems/find-subsequence-of-length-k-with-the-largest-sum/description/,数组;哈希表;排序;堆（优先队列）
2205,2100,Find Good Days to Rob the Bank,适合野炊的日子,MEDIUM,TO_DO,False,0.4897393233499723,False,find-good-days-to-rob-the-bank,https://leetcode.cn/problems/find-good-days-to-rob-the-bank/description/,数组;动态规划;前缀和
2206,2101,Detonate the Maximum Bombs,引爆最多的炸弹,MEDIUM,TO_DO,False,0.5167058910735133,False,detonate-the-maximum-bombs,https://leetcode.cn/problems/detonate-the-maximum-bombs/description/,深度优先搜索;广度优先搜索;图;几何;数组;数学
2207,2102,Sequentially Ordinal Rank Tracker,序列顺序查询,HARD,TO_DO,False,0.5737487969201155,False,sequentially-ordinal-rank-tracker,https://leetcode.cn/problems/sequentially-ordinal-rank-tracker/description/,设计;数据流;有序集合;堆（优先队列）
2226,2103,Rings and Rods,环和杆,EASY,TO_DO,False,0.8155369982801135,False,rings-and-rods,https://leetcode.cn/problems/rings-and-rods/description/,哈希表;字符串
2227,2104,Sum of Subarray Ranges,子数组范围和,MEDIUM,TO_DO,False,0.6394232051863511,False,sum-of-subarray-ranges,https://leetcode.cn/problems/sum-of-subarray-ranges/description/,栈;数组;单调栈
2228,2105,Watering Plants II,给植物浇水 II,MEDIUM,TO_DO,False,0.5165885552276804,False,watering-plants-ii,https://leetcode.cn/problems/watering-plants-ii/description/,数组;双指针;模拟
2229,2106,Maximum Fruits Harvested After at Most K Steps,摘水果,HARD,TO_DO,False,0.4904868494683828,False,maximum-fruits-harvested-after-at-most-k-steps,https://leetcode.cn/problems/maximum-fruits-harvested-after-at-most-k-steps/description/,数组;二分查找;前缀和;滑动窗口
2247,2107,Number of Unique Flavors After Sharing K Candies,分享 K 个糖果后独特口味的数量,MEDIUM,TO_DO,True,0.4997465788139889,False,number-of-unique-flavors-after-sharing-k-candies,https://leetcode.cn/problems/number-of-unique-flavors-after-sharing-k-candies/description/,数组;哈希表;滑动窗口
2231,2108,Find First Palindromic String in the Array,找出数组中的第一个回文字符串,EASY,TO_DO,False,0.786275415896488,False,find-first-palindromic-string-in-the-array,https://leetcode.cn/problems/find-first-palindromic-string-in-the-array/description/,数组;双指针;字符串
2232,2109,Adding Spaces to a String,向字符串添加空格,MEDIUM,TO_DO,False,0.7096872214569322,False,adding-spaces-to-a-string,https://leetcode.cn/problems/adding-spaces-to-a-string/description/,数组;双指针;字符串;模拟
2233,2110,Number of Smooth Descent Periods of a Stock,股票平滑下跌阶段的数目,MEDIUM,TO_DO,False,0.614481897627965,False,number-of-smooth-descent-periods-of-a-stock,https://leetcode.cn/problems/number-of-smooth-descent-periods-of-a-stock/description/,数组;数学;双指针;动态规划;滑动窗口
2234,2111,Minimum Operations to Make the Array K-Increasing,使数组 K 递增的最少操作次数,HARD,TO_DO,False,0.4482758620689655,False,minimum-operations-to-make-the-array-k-increasing,https://leetcode.cn/problems/minimum-operations-to-make-the-array-k-increasing/description/,数组;二分查找
2252,2112,The Airport With the Most Traffic,最繁忙的机场,MEDIUM,TO_DO,True,0.6886934134305943,False,the-airport-with-the-most-traffic,https://leetcode.cn/problems/the-airport-with-the-most-traffic/description/,数据库
2258,2113,Elements in Array After Removing and Replacing Elements,查询删除和添加元素后的数组,MEDIUM,TO_DO,True,0.5289855072463768,False,elements-in-array-after-removing-and-replacing-elements,https://leetcode.cn/problems/elements-in-array-after-removing-and-replacing-elements/description/,数组
2219,2114,Maximum Number of Words Found in Sentences,句子中的最多单词数,EASY,TO_DO,False,0.8409241122393799,False,maximum-number-of-words-found-in-sentences,https://leetcode.cn/problems/maximum-number-of-words-found-in-sentences/description/,数组;字符串
2220,2115,Find All Possible Recipes from Given Supplies,从给定原材料中找到所有可以做出的菜,MEDIUM,TO_DO,False,0.5196493605488269,False,find-all-possible-recipes-from-given-supplies,https://leetcode.cn/problems/find-all-possible-recipes-from-given-supplies/description/,图;拓扑排序;数组;哈希表;字符串
2221,2116,Check if a Parentheses String Can Be Valid,判断一个括号字符串是否有效,MEDIUM,TO_DO,False,0.45273737732056285,False,check-if-a-parentheses-string-can-be-valid,https://leetcode.cn/problems/check-if-a-parentheses-string-can-be-valid/description/,栈;贪心;字符串
2222,2117,Abbreviating the Product of a Range,一个区间内所有数乘积的缩写,HARD,TO_DO,False,0.3033678069477592,False,abbreviating-the-product-of-a-range,https://leetcode.cn/problems/abbreviating-the-product-of-a-range/description/,数学;数论
2253,2118,Build the Equation,建立方程,HARD,TO_DO,True,0.5691924581999288,False,build-the-equation,https://leetcode.cn/problems/build-the-equation/description/,数据库
2238,2119,A Number After a Double Reversal,反转两次的数字,EASY,TO_DO,False,0.7464539810576879,False,a-number-after-a-double-reversal,https://leetcode.cn/problems/a-number-after-a-double-reversal/description/,数学
2239,2120,Execution of All Suffix Instructions Staying in a Grid,执行所有后缀指令,MEDIUM,TO_DO,False,0.8251823416506718,False,execution-of-all-suffix-instructions-staying-in-a-grid,https://leetcode.cn/problems/execution-of-all-suffix-instructions-staying-in-a-grid/description/,字符串;模拟
2240,2121,Intervals Between Identical Elements,相同元素的间隔之和,MEDIUM,TO_DO,False,0.40899736779133766,False,intervals-between-identical-elements,https://leetcode.cn/problems/intervals-between-identical-elements/description/,数组;哈希表;前缀和
2241,2122,Recover the Original Array,还原原数组,HARD,TO_DO,False,0.4667701425144631,False,recover-the-original-array,https://leetcode.cn/problems/recover-the-original-array/description/,数组;哈希表;双指针;枚举;排序
2259,2123,Minimum Operations to Remove Adjacent Ones in Matrix,使矩阵中的 1 互不相邻的最小操作数,HARD,TO_DO,True,0.449885233358837,False,minimum-operations-to-remove-adjacent-ones-in-matrix,https://leetcode.cn/problems/minimum-operations-to-remove-adjacent-ones-in-matrix/description/,图;数组;矩阵
2243,2124,Check if All A's Appears Before All B's,检查是否所有 A 都在 B 之前,EASY,TO_DO,False,0.694769208766849,False,check-if-all-as-appears-before-all-bs,https://leetcode.cn/problems/check-if-all-as-appears-before-all-bs/description/,字符串
